period,stateid,stateDescription,sectorid,sectorName,price,price-units
2016-05-01,IN,Indiana,ALL,all sectors,8.99,cents per kilowatt-hour
2016-05-01,IL,Illinois,TRA,transportation,6.83,cents per kilowatt-hour
2016-05-01,PA,Pennsylvania,TRA,transportation,7.48,cents per kilowatt-hour
2016-05-01,PA,Pennsylvania,RES,residential,14.2,cents per kilowatt-hour
2016-05-01,PA,Pennsylvania,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-05-01,KY,Kentucky,TRA,transportation,0.0,cents per kilowatt-hour
2016-05-01,KY,Kentucky,RES,residential,10.7,cents per kilowatt-hour
2016-05-01,KY,Kentucky,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-05-01,KY,Kentucky,IND,industrial,5.34,cents per kilowatt-hour
2016-05-01,KY,Kentucky,COM,commercial,9.55,cents per kilowatt-hour
2016-05-01,KY,Kentucky,ALL,all sectors,8.08,cents per kilowatt-hour
2016-05-01,PA,Pennsylvania,IND,industrial,6.87,cents per kilowatt-hour
2016-05-01,PA,Pennsylvania,COM,commercial,9.31,cents per kilowatt-hour
2016-05-01,PA,Pennsylvania,ALL,all sectors,9.99,cents per kilowatt-hour
2016-05-01,OH,Ohio,TRA,transportation,7.76,cents per kilowatt-hour
2016-05-01,OH,Ohio,RES,residential,13.19,cents per kilowatt-hour
2016-05-01,OH,Ohio,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-05-01,OH,Ohio,IND,industrial,7.0,cents per kilowatt-hour
2016-05-01,OH,Ohio,COM,commercial,10.0,cents per kilowatt-hour
2016-05-01,OH,Ohio,ALL,all sectors,9.84,cents per kilowatt-hour
2016-05-01,DC,District of Columbia,TRA,transportation,8.97,cents per kilowatt-hour
2016-05-01,MI,Michigan,COM,commercial,10.67,cents per kilowatt-hour
2016-05-01,MI,Michigan,ALL,all sectors,10.75,cents per kilowatt-hour
2016-05-01,MD,Maryland,TRA,transportation,7.89,cents per kilowatt-hour
2016-05-01,MD,Maryland,RES,residential,14.7,cents per kilowatt-hour
2016-05-01,MD,Maryland,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-05-01,DC,District of Columbia,RES,residential,13.12,cents per kilowatt-hour
2016-05-01,DC,District of Columbia,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-05-01,DC,District of Columbia,IND,industrial,8.63,cents per kilowatt-hour
2016-05-01,DE,Delaware,TRA,transportation,0.0,cents per kilowatt-hour
2016-05-01,DE,Delaware,RES,residential,14.49,cents per kilowatt-hour
2016-05-01,DE,Delaware,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-05-01,DE,Delaware,IND,industrial,8.03,cents per kilowatt-hour
2016-05-01,DE,Delaware,COM,commercial,10.58,cents per kilowatt-hour
2016-05-01,DE,Delaware,ALL,all sectors,11.37,cents per kilowatt-hour
2016-05-01,NC,North Carolina,TRA,transportation,8.04,cents per kilowatt-hour
2016-05-01,NC,North Carolina,RES,residential,11.29,cents per kilowatt-hour
2016-05-01,NC,North Carolina,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-05-01,NC,North Carolina,IND,industrial,6.11,cents per kilowatt-hour
2016-05-01,NC,North Carolina,COM,commercial,8.53,cents per kilowatt-hour
2016-05-01,NC,North Carolina,ALL,all sectors,8.99,cents per kilowatt-hour
2016-05-01,VA,Virginia,RES,residential,11.96,cents per kilowatt-hour
2016-05-01,VA,Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-05-01,VA,Virginia,IND,industrial,6.54,cents per kilowatt-hour
2016-05-01,VA,Virginia,COM,commercial,8.16,cents per kilowatt-hour
2016-05-01,VA,Virginia,ALL,all sectors,9.14,cents per kilowatt-hour
2016-04-01,VA,Virginia,ALL,all sectors,9.11,cents per kilowatt-hour
2016-04-01,OH,Ohio,IND,industrial,6.92,cents per kilowatt-hour
2016-04-01,OH,Ohio,COM,commercial,10.03,cents per kilowatt-hour
2016-04-01,OH,Ohio,ALL,all sectors,9.77,cents per kilowatt-hour
2016-04-01,NC,North Carolina,TRA,transportation,7.88,cents per kilowatt-hour
2016-04-01,NC,North Carolina,RES,residential,11.6,cents per kilowatt-hour
2016-04-01,NC,North Carolina,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-04-01,NC,North Carolina,IND,industrial,6.07,cents per kilowatt-hour
2016-04-01,NC,North Carolina,COM,commercial,8.46,cents per kilowatt-hour
2016-04-01,NC,North Carolina,ALL,all sectors,8.98,cents per kilowatt-hour
2016-04-01,MI,Michigan,TRA,transportation,11.45,cents per kilowatt-hour
2016-04-01,MI,Michigan,RES,residential,14.88,cents per kilowatt-hour
2016-04-01,MI,Michigan,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-04-01,MI,Michigan,IND,industrial,6.61,cents per kilowatt-hour
2016-04-01,MI,Michigan,COM,commercial,10.37,cents per kilowatt-hour
2016-04-01,MI,Michigan,ALL,all sectors,10.46,cents per kilowatt-hour
2016-04-01,MD,Maryland,TRA,transportation,7.83,cents per kilowatt-hour
2016-04-01,MD,Maryland,RES,residential,14.37,cents per kilowatt-hour
2016-04-01,MD,Maryland,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-04-01,MD,Maryland,IND,industrial,8.13,cents per kilowatt-hour
2016-04-01,MD,Maryland,COM,commercial,11.05,cents per kilowatt-hour
2016-04-01,MD,Maryland,ALL,all sectors,12.17,cents per kilowatt-hour
2016-04-01,KY,Kentucky,TRA,transportation,0.0,cents per kilowatt-hour
2016-04-01,KY,Kentucky,RES,residential,10.56,cents per kilowatt-hour
2016-04-01,KY,Kentucky,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-04-01,KY,Kentucky,IND,industrial,5.5,cents per kilowatt-hour
2016-04-01,KY,Kentucky,COM,commercial,9.61,cents per kilowatt-hour
2016-04-01,KY,Kentucky,ALL,all sectors,8.12,cents per kilowatt-hour
2016-04-01,TN,Tennessee,TRA,transportation,0.0,cents per kilowatt-hour
2016-04-01,TN,Tennessee,RES,residential,10.3,cents per kilowatt-hour
2016-04-01,TN,Tennessee,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-04-01,TN,Tennessee,IND,industrial,5.27,cents per kilowatt-hour
2016-04-01,TN,Tennessee,COM,commercial,9.76,cents per kilowatt-hour
2016-04-01,TN,Tennessee,ALL,all sectors,8.74,cents per kilowatt-hour
2016-04-01,PA,Pennsylvania,TRA,transportation,7.75,cents per kilowatt-hour
2016-04-01,PA,Pennsylvania,RES,residential,14.07,cents per kilowatt-hour
2016-04-01,PA,Pennsylvania,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-04-01,PA,Pennsylvania,IND,industrial,6.9,cents per kilowatt-hour
2016-04-01,PA,Pennsylvania,COM,commercial,9.48,cents per kilowatt-hour
2016-04-01,NJ,New Jersey,TRA,transportation,8.3,cents per kilowatt-hour
2016-04-01,NJ,New Jersey,RES,residential,15.49,cents per kilowatt-hour
2016-04-01,NJ,New Jersey,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-04-01,NJ,New Jersey,IND,industrial,9.68,cents per kilowatt-hour
2016-04-01,NJ,New Jersey,COM,commercial,11.85,cents per kilowatt-hour
2016-04-01,NJ,New Jersey,ALL,all sectors,12.8,cents per kilowatt-hour
2016-04-01,IN,Indiana,TRA,transportation,9.67,cents per kilowatt-hour
2016-04-01,IN,Indiana,RES,residential,12.21,cents per kilowatt-hour
2016-04-01,IN,Indiana,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-04-01,IN,Indiana,IND,industrial,7.01,cents per kilowatt-hour
2016-04-01,IN,Indiana,COM,commercial,9.99,cents per kilowatt-hour
2016-04-01,IN,Indiana,ALL,all sectors,9.12,cents per kilowatt-hour
2016-04-01,IL,Illinois,TRA,transportation,7.13,cents per kilowatt-hour
2016-04-01,IL,Illinois,RES,residential,13.09,cents per kilowatt-hour
2016-04-01,IL,Illinois,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-04-01,IL,Illinois,IND,industrial,6.45,cents per kilowatt-hour
2016-04-01,IL,Illinois,COM,commercial,8.95,cents per kilowatt-hour
2016-04-01,IL,Illinois,ALL,all sectors,9.24,cents per kilowatt-hour
2016-04-01,PA,Pennsylvania,ALL,all sectors,10.15,cents per kilowatt-hour
2016-04-01,OH,Ohio,TRA,transportation,9.7,cents per kilowatt-hour
2016-04-01,OH,Ohio,RES,residential,12.93,cents per kilowatt-hour
2016-04-01,OH,Ohio,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-04-01,DC,District of Columbia,TRA,transportation,9.73,cents per kilowatt-hour
2016-04-01,DC,District of Columbia,RES,residential,12.85,cents per kilowatt-hour
2016-04-01,DC,District of Columbia,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-04-01,DC,District of Columbia,IND,industrial,9.07,cents per kilowatt-hour
2016-04-01,DC,District of Columbia,COM,commercial,11.98,cents per kilowatt-hour
2016-04-01,DC,District of Columbia,ALL,all sectors,12.02,cents per kilowatt-hour
2016-04-01,DE,Delaware,TRA,transportation,0.0,cents per kilowatt-hour
2016-04-01,DE,Delaware,RES,residential,13.84,cents per kilowatt-hour
2016-04-01,DE,Delaware,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-04-01,DE,Delaware,IND,industrial,8.12,cents per kilowatt-hour
2016-04-01,DE,Delaware,COM,commercial,10.1,cents per kilowatt-hour
2016-04-01,DE,Delaware,ALL,all sectors,11.15,cents per kilowatt-hour
2016-04-01,WV,West Virginia,TRA,transportation,0.0,cents per kilowatt-hour
2016-04-01,WV,West Virginia,RES,residential,11.3,cents per kilowatt-hour
2016-04-01,WV,West Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-04-01,WV,West Virginia,IND,industrial,6.53,cents per kilowatt-hour
2016-04-01,WV,West Virginia,COM,commercial,9.5,cents per kilowatt-hour
2016-04-01,WV,West Virginia,ALL,all sectors,8.69,cents per kilowatt-hour
2016-04-01,VA,Virginia,TRA,transportation,7.83,cents per kilowatt-hour
2016-04-01,VA,Virginia,RES,residential,11.93,cents per kilowatt-hour
2016-04-01,VA,Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-04-01,VA,Virginia,IND,industrial,6.63,cents per kilowatt-hour
2016-04-01,VA,Virginia,COM,commercial,8.13,cents per kilowatt-hour
2016-03-01,NJ,New Jersey,ALL,all sectors,12.96,cents per kilowatt-hour
2016-03-01,WV,West Virginia,TRA,transportation,0.0,cents per kilowatt-hour
2016-03-01,WV,West Virginia,RES,residential,11.01,cents per kilowatt-hour
2016-03-01,WV,West Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-03-01,TN,Tennessee,TRA,transportation,0.0,cents per kilowatt-hour
2016-03-01,TN,Tennessee,RES,residential,10.1,cents per kilowatt-hour
2016-03-01,TN,Tennessee,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-03-01,TN,Tennessee,IND,industrial,5.33,cents per kilowatt-hour
2016-03-01,TN,Tennessee,COM,commercial,9.86,cents per kilowatt-hour
2016-03-01,TN,Tennessee,ALL,all sectors,8.85,cents per kilowatt-hour
2016-03-01,MD,Maryland,TRA,transportation,7.82,cents per kilowatt-hour
2016-03-01,MD,Maryland,RES,residential,14.37,cents per kilowatt-hour
2016-03-01,MD,Maryland,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-03-01,MD,Maryland,IND,industrial,7.85,cents per kilowatt-hour
2016-03-01,MD,Maryland,COM,commercial,10.96,cents per kilowatt-hour
2016-03-01,MD,Maryland,ALL,all sectors,12.25,cents per kilowatt-hour
2016-03-01,VA,Virginia,TRA,transportation,7.93,cents per kilowatt-hour
2016-03-01,VA,Virginia,RES,residential,11.12,cents per kilowatt-hour
2016-03-01,KY,Kentucky,TRA,transportation,0.0,cents per kilowatt-hour
2016-03-01,KY,Kentucky,RES,residential,10.25,cents per kilowatt-hour
2016-03-01,KY,Kentucky,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-03-01,KY,Kentucky,IND,industrial,5.36,cents per kilowatt-hour
2016-03-01,KY,Kentucky,COM,commercial,9.48,cents per kilowatt-hour
2016-03-01,KY,Kentucky,ALL,all sectors,8.06,cents per kilowatt-hour
2016-03-01,IN,Indiana,TRA,transportation,10.07,cents per kilowatt-hour
2016-03-01,IN,Indiana,RES,residential,11.6,cents per kilowatt-hour
2016-03-01,IN,Indiana,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-03-01,IN,Indiana,IND,industrial,6.66,cents per kilowatt-hour
2016-03-01,IN,Indiana,COM,commercial,9.83,cents per kilowatt-hour
2016-03-01,IN,Indiana,ALL,all sectors,8.81,cents per kilowatt-hour
2016-03-01,IL,Illinois,TRA,transportation,6.95,cents per kilowatt-hour
2016-03-01,IL,Illinois,RES,residential,12.88,cents per kilowatt-hour
2016-03-01,IL,Illinois,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-03-01,IL,Illinois,IND,industrial,6.42,cents per kilowatt-hour
2016-03-01,IL,Illinois,COM,commercial,8.92,cents per kilowatt-hour
2016-03-01,IL,Illinois,ALL,all sectors,9.24,cents per kilowatt-hour
2016-03-01,VA,Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-03-01,VA,Virginia,IND,industrial,6.54,cents per kilowatt-hour
2016-03-01,VA,Virginia,COM,commercial,8.06,cents per kilowatt-hour
2016-03-01,VA,Virginia,ALL,all sectors,9.01,cents per kilowatt-hour
2016-03-01,WV,West Virginia,IND,industrial,6.47,cents per kilowatt-hour
2016-03-01,WV,West Virginia,COM,commercial,9.55,cents per kilowatt-hour
2016-03-01,WV,West Virginia,ALL,all sectors,8.76,cents per kilowatt-hour
2016-03-01,MI,Michigan,TRA,transportation,11.21,cents per kilowatt-hour
2016-03-01,MI,Michigan,RES,residential,14.75,cents per kilowatt-hour
2016-03-01,MI,Michigan,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-03-01,MI,Michigan,IND,industrial,6.77,cents per kilowatt-hour
2016-03-01,MI,Michigan,COM,commercial,10.35,cents per kilowatt-hour
2016-03-01,MI,Michigan,ALL,all sectors,10.58,cents per kilowatt-hour
2016-03-01,PA,Pennsylvania,TRA,transportation,8.38,cents per kilowatt-hour
2016-03-01,PA,Pennsylvania,RES,residential,13.8,cents per kilowatt-hour
2016-03-01,PA,Pennsylvania,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-03-01,PA,Pennsylvania,IND,industrial,6.98,cents per kilowatt-hour
2016-03-01,PA,Pennsylvania,COM,commercial,9.42,cents per kilowatt-hour
2016-03-01,PA,Pennsylvania,ALL,all sectors,10.23,cents per kilowatt-hour
2016-03-01,OH,Ohio,TRA,transportation,7.62,cents per kilowatt-hour
2016-03-01,OH,Ohio,RES,residential,12.66,cents per kilowatt-hour
2016-03-01,OH,Ohio,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-03-01,OH,Ohio,IND,industrial,6.95,cents per kilowatt-hour
2016-03-01,OH,Ohio,COM,commercial,9.96,cents per kilowatt-hour
2016-03-01,OH,Ohio,ALL,all sectors,9.78,cents per kilowatt-hour
2016-03-01,DC,District of Columbia,TRA,transportation,9.37,cents per kilowatt-hour
2016-03-01,DC,District of Columbia,RES,residential,12.65,cents per kilowatt-hour
2016-03-01,DC,District of Columbia,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-03-01,DC,District of Columbia,IND,industrial,8.8,cents per kilowatt-hour
2016-03-01,DC,District of Columbia,COM,commercial,11.59,cents per kilowatt-hour
2016-03-01,DC,District of Columbia,ALL,all sectors,11.69,cents per kilowatt-hour
2016-03-01,DE,Delaware,TRA,transportation,0.0,cents per kilowatt-hour
2016-03-01,DE,Delaware,RES,residential,13.35,cents per kilowatt-hour
2016-03-01,DE,Delaware,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-03-01,DE,Delaware,IND,industrial,8.4,cents per kilowatt-hour
2016-03-01,DE,Delaware,COM,commercial,10.47,cents per kilowatt-hour
2016-03-01,DE,Delaware,ALL,all sectors,11.37,cents per kilowatt-hour
2016-03-01,NC,North Carolina,TRA,transportation,7.74,cents per kilowatt-hour
2016-03-01,NC,North Carolina,RES,residential,11.54,cents per kilowatt-hour
2016-03-01,NC,North Carolina,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-03-01,NC,North Carolina,IND,industrial,5.46,cents per kilowatt-hour
2016-03-01,NC,North Carolina,COM,commercial,8.5,cents per kilowatt-hour
2016-03-01,NC,North Carolina,ALL,all sectors,9.11,cents per kilowatt-hour
2016-03-01,NJ,New Jersey,TRA,transportation,8.72,cents per kilowatt-hour
2016-03-01,NJ,New Jersey,RES,residential,15.55,cents per kilowatt-hour
2016-03-01,NJ,New Jersey,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-03-01,NJ,New Jersey,IND,industrial,10.15,cents per kilowatt-hour
2016-03-01,NJ,New Jersey,COM,commercial,11.91,cents per kilowatt-hour
2016-02-01,MD,Maryland,ALL,all sectors,12.24,cents per kilowatt-hour
2016-02-01,TN,Tennessee,TRA,transportation,0.0,cents per kilowatt-hour
2016-02-01,TN,Tennessee,RES,residential,9.69,cents per kilowatt-hour
2016-02-01,KY,Kentucky,ALL,all sectors,8.15,cents per kilowatt-hour
2016-02-01,IN,Indiana,TRA,transportation,9.67,cents per kilowatt-hour
2016-02-01,IN,Indiana,RES,residential,10.9,cents per kilowatt-hour
2016-02-01,TN,Tennessee,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-02-01,TN,Tennessee,IND,industrial,5.35,cents per kilowatt-hour
2016-02-01,TN,Tennessee,COM,commercial,9.83,cents per kilowatt-hour
2016-02-01,TN,Tennessee,ALL,all sectors,8.83,cents per kilowatt-hour
2016-02-01,WV,West Virginia,TRA,transportation,0.0,cents per kilowatt-hour
2016-02-01,WV,West Virginia,RES,residential,10.69,cents per kilowatt-hour
2016-02-01,WV,West Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-02-01,WV,West Virginia,IND,industrial,6.55,cents per kilowatt-hour
2016-02-01,WV,West Virginia,COM,commercial,9.48,cents per kilowatt-hour
2016-02-01,WV,West Virginia,ALL,all sectors,8.98,cents per kilowatt-hour
2016-02-01,VA,Virginia,TRA,transportation,7.6,cents per kilowatt-hour
2016-02-01,VA,Virginia,RES,residential,10.84,cents per kilowatt-hour
2016-02-01,VA,Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-02-01,VA,Virginia,IND,industrial,6.61,cents per kilowatt-hour
2016-02-01,VA,Virginia,COM,commercial,8.11,cents per kilowatt-hour
2016-02-01,VA,Virginia,ALL,all sectors,9.21,cents per kilowatt-hour
2016-02-01,PA,Pennsylvania,TRA,transportation,8.26,cents per kilowatt-hour
2016-02-01,PA,Pennsylvania,RES,residential,13.87,cents per kilowatt-hour
2016-02-01,PA,Pennsylvania,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-02-01,PA,Pennsylvania,IND,industrial,7.07,cents per kilowatt-hour
2016-02-01,PA,Pennsylvania,COM,commercial,9.53,cents per kilowatt-hour
2016-02-01,PA,Pennsylvania,ALL,all sectors,10.54,cents per kilowatt-hour
2016-02-01,NJ,New Jersey,COM,commercial,11.7,cents per kilowatt-hour
2016-02-01,NJ,New Jersey,ALL,all sectors,12.88,cents per kilowatt-hour
2016-02-01,IN,Indiana,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-02-01,IN,Indiana,IND,industrial,6.65,cents per kilowatt-hour
2016-02-01,IN,Indiana,COM,commercial,9.71,cents per kilowatt-hour
2016-02-01,IN,Indiana,ALL,all sectors,8.76,cents per kilowatt-hour
2016-02-01,IL,Illinois,TRA,transportation,6.52,cents per kilowatt-hour
2016-02-01,IL,Illinois,RES,residential,12.27,cents per kilowatt-hour
2016-02-01,IL,Illinois,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-02-01,IL,Illinois,IND,industrial,6.54,cents per kilowatt-hour
2016-02-01,IL,Illinois,COM,commercial,8.75,cents per kilowatt-hour
2016-02-01,IL,Illinois,ALL,all sectors,9.2,cents per kilowatt-hour
2016-02-01,DC,District of Columbia,TRA,transportation,9.78,cents per kilowatt-hour
2016-02-01,DE,Delaware,IND,industrial,8.04,cents per kilowatt-hour
2016-02-01,DE,Delaware,COM,commercial,10.64,cents per kilowatt-hour
2016-02-01,OH,Ohio,TRA,transportation,7.33,cents per kilowatt-hour
2016-02-01,OH,Ohio,RES,residential,12.23,cents per kilowatt-hour
2016-02-01,OH,Ohio,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-02-01,OH,Ohio,IND,industrial,6.95,cents per kilowatt-hour
2016-02-01,OH,Ohio,COM,commercial,9.98,cents per kilowatt-hour
2016-02-01,OH,Ohio,ALL,all sectors,9.83,cents per kilowatt-hour
2016-02-01,NC,North Carolina,TRA,transportation,7.97,cents per kilowatt-hour
2016-02-01,NC,North Carolina,RES,residential,10.67,cents per kilowatt-hour
2016-02-01,NC,North Carolina,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-02-01,NC,North Carolina,IND,industrial,6.09,cents per kilowatt-hour
2016-02-01,NC,North Carolina,COM,commercial,8.67,cents per kilowatt-hour
2016-02-01,DC,District of Columbia,RES,residential,12.19,cents per kilowatt-hour
2016-02-01,DC,District of Columbia,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-02-01,DC,District of Columbia,IND,industrial,8.75,cents per kilowatt-hour
2016-02-01,DC,District of Columbia,COM,commercial,12.44,cents per kilowatt-hour
2016-02-01,DC,District of Columbia,ALL,all sectors,12.27,cents per kilowatt-hour
2016-02-01,DE,Delaware,TRA,transportation,0.0,cents per kilowatt-hour
2016-02-01,DE,Delaware,RES,residential,12.94,cents per kilowatt-hour
2016-02-01,DE,Delaware,OTH,other,9.268168946484282,cents per kilowatt-hour
2016-02-01,NC,North Carolina,ALL,all sectors,9.11,cents per kilowatt-hour
2016-02-01,DE,Delaware,ALL,all sectors,11.15,cents per kilowatt-hour
2016-02-01,NJ,New Jersey,TRA,transportation,8.52,cents per kilowatt-hour
